 Folio, Ejercicio, Mes, Fecha, Dia, Hora, Tipo_de_accidente, Resolución, Origen_de_reporte, Tipo_de_asentamiento, Nombre_de_asentamiento, Tipo_de_vialidad, Nombre_de_la_Vialidad, Georreferencia, Nota
7112,2021,ABRIL,4/12/2021,LUNES,23:19:00,ATROPELLO,EN TRAMITE,PLANTA DE RADIO,COLONIA,SAN MARCOS RECIDENCIAL,AVENIDA,LIBRAMIENTO NORESTE,"25.803813, -100.410021",PEATON
7114,2021,ABRIL,4/14/2021,MIERCOLES,4:12:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PORTAL DE SAN FRANCISCO,AVENIDA,CAMINO A LAS PEDRERAS,"25.834782, -100.410407",MUNICIPALES
6245,2021,ABRIL,4/14/2021,MIERCOLES,13:38:00,SALIDA DE SUPERFICIE,FINIQUITADO,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,CALLE,NUEVA,"25.818828, -100.358235",PARTICULAR
6840,2021,ABRIL,4/14/2021,MIERCOLES,21:30:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,MISION DE ANAHUAC,AVENIDA,REPUBLICA MEXICANA,"25.782982, -100.273222",PARTICULAR
7/10/1919 0:00,2021,ABRIL,4/15/2021,JUEVES,1:20:00,ESTRELLAMIENTOS,EN TRAMITE,PLANTA DE RADIO,COLONIA,ALTANEROS,AVENIDA,CONCORDIA,"25.786528, -100.292684",PARTICULAR
5845,2021,ABRIL,4/15/2021,JUEVES,12:50:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,CARRETERA,LIBRAMIENTO NOROESTE,"25.817845, -100.347606",PARTICULAR
6889,2021,ABRIL,4/16/2021,VIERNES,5:50:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,FOMERREY 9,CALLE,HECTOR GONZALEZ,"25.78001, -100.32781",PARTICULAR
6613,2021,ABRIL,4/16/2021,VIERNES,17:00:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LOS ALTOS,CALLE,GUSTAVO I MADERO,"25.797296, -100.288433",MUNICIPAL
7151,2021,ABRIL,4/16/2021,VIERNES,17:20:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,ALIANZA REAL,AVENIDA,CONSTITUCION,"25.849684, -100.392329",PATICULAR
6907,2021,ABRIL,4/16/2021,VIERNES,19:37:00,CRUCERO,EN TAMITE,PLANTA DE RADIO,COLONIA,RECIDENCIAL ESCOBEDO,AVENIDA,BENITO JUAREZ,"25.792013, -100.307014",PARTICULAR
6908,2021,ABRIL,4/17/2021,SABADO,2:05:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LOS GIRASOLES,AVENIDA,RAUL SALINAS,"25.79108, -100.322916",PARTICULAR
6911,2021,ABRIL,4/17/2021,SABADO,9:35:00,CRUCERO,FIINIQUITADO,PLANTA DE RADIO,COLONIA,PUERTA DEL NORTE,CARRETERA,CARRETERA COLOMBIA,"25.776848, -100.291956",PARTICULARES
7256,2021,ABRIL,4/18/2021,DOMINGO,0:57:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,COLINAS DEL TOPO CHICO,CALLE,LOMA VERDE,"25.799237, -100.37196",PARTICULARES
7089,2021,ABRIL,4/18/2021,DOMINGO,6:40:00,ESTRELLAMIENTO CON PROYECCION,FINIQUITADO,PLANTA DE RADIO,COLONIA,LOMAS DE SAN GENARO,CALLE,PARAISO,"25.784176, -100.338659",PARTICULAR
7246,2021,ABRIL,4/18/2021,DOMINGO,9:40:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESAOLLO URBANO EL CANADA,AVENIDA,BARRAGAN,"25.765398, -100.305268",MUNICIPAL
7153,2021,ABRIL,4/18/2021,DOMINGO,14:20:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,SANTA MARTHA,AVENIDA,CAMINO REAL,"25.800919, -100.384854",PARTICULA
6829,2021,ABRIL,4/18/2021,DOMNGO,19:03:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,CERRADAS DE ANAHUAC,AVENIDA,SENDERO DIVISORIO,"25.769724, -100.277153",PARTICULAR
7146,2021,ABRIL,4/18/2021,DOMNGO,21:34:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,RICARDO FLORES MAGON,CALLE,VIVIANCO,"25.799625, -100.32967",PARTICULAR
7258,2021,ABRIL,4/18/2021,DOMNGO,0:48:00,DERRAPAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,LAS ENCINAS,AVENIDA,BENITO JUAREZ,"25.798038, -100.312097",PARTICULAR
7226,2021,ABRIL,4/19/2021,LUNES,17:03:00,DIVERSO,FINIQUITADO,PLANTA DE RADIO,COLONIA,SANTA MARTHA,AVENIDA,SANTA ENGRACIA,"25.804096, -100.386341",PARTICULARES
6910,2021,ABRIL,4/19/2021,LUNES,23:50:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,PASEO REAL,AVENIDA,RAUL SALINAS,"25.793154, -100.335824",PARTICULARES
7253,2021,ABRIL,4/20/2021,MARTES,0:30:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,GIRASOLES,AVENIDA,RAUL CABALLERO,"25.796379, -100.323102",MUNICIPALES
7158,2021,ABRIL,4/20/2021,MARTES,20:30:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,LA CANTERA,AVENIDA,CONCORDIA,"25.785156, -100.273804",PARTICULAR
7263,2021,ABRIL,4/21/2021,MIERCOLES,2:06:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,HACIENDA LA PROVIDENCIA,CALLE,LAGUNA TAMIAHUA,"25.842035, -100.374697",MUNICIPAL
7092,2021,ABRIL,4/21/2021,MIERCOLES,16:33:00,ESTRELLAMIEINTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,GIRASOLES,AVENIDA,RAUL SALINAS,"25.792155, -100.324606",PARTIULAR
7264,2021,ABRIL,4/21/2021,MIERCOLES,22:26:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,RINCON DE LA ENCINA,CALLE,MIGUEL HIDALGO,"25.807005, -100.307106",PARTICULAR
7094,2021,ABRIL,4/22/2021,JUEVES,8:34:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL NEXXUS,AVENIDA,AV. SENDERO,"25.765355, -100.305252",MUNICIPALES
7227,2021,ABRIL,4/22/2021,JUEVES,10:40:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,PEDREGAL DEL TOPO CHICO,AVENIDA,AV. LAS TORRES,"25.808422, -100.361889",PARTICULARES
6847,2021,ABRIL,4/23/2021,VIERNES,6:39:00,ARRODO DE TREN,EN TRAMITE,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,CARRETERA LAREDO,"25.83429, -100.296936",PARTICULAR
6875,2021,ABRIL,4/24/2021,SABADO,9:45:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,FRACCIONAMIENTO DEL VALLE,AVENIDA,RAUL CABALLERO,"25.796781, -100.32314",PARTICULAR
6914,2021,ABRIL,4/24/2021,SABADO,17:00:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,SOCRATES RIZO,CARRETERA,CARRETERA COLOMBIA,"25.791164, -100.322894",PARTICULARES
7265,2021,ABRIL,4/24/2021,SABADO,21:50:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,PRIV. CAMINO REAL,AVENIDA,CAMINO REAL,"25.81925, -100.336528",PARTICULARES
6622,2021,ABRIL,4/25/2021,DOMINGO,14:40:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,PRIVADA DE ANAHUAC,AVENIDA,SENDERO,"25.795159, -100.301787",PARTICULAR
7244,2021,ABRIL,4/25/2021,DOMINGO,23:00:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,SANTA MARTHA,AVENIDA,LAS TORRES,"25.81088, -100.272059",PARTICULAR
7194,2021,ABRIL,4/26/2021,LUNES,0:07:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE NEXXUS,AVENIDA,SENDERO,"25.810862, -100.391208",PARTICULAR
7195,2021,ABRIL,4/26/2021,LUNES,18:50:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,JOYAS DE ANAHUAC,AVENIDA,BARRAGAN,"25.801798, -100.413343",PARTICULAR
7245,2021,ABRIL,4/26/2021,LUNES,20:25:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,MISION ANAHUAC,AVENIDA,CONCORDIA,"25.803784, -100.410151",EN TRAMITE
7180,2021,ABRIL,4/27/2021,MARTES,0:49:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,KILOMETRO 9,CARRETERA,LIBRAMIENTO,"25.80494, -100.29383",PARTICULAR
6623,2021,ABRIL,4/27/2021,MARTES,7:50:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,NIÑOS HEROES,CARRETERA,CARRETERA COLOMBIA,"25.833071, -100.309044",PUBLICO
7147,2021,ABRIL,4/27/2021,MARTES,18:00:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,LAS ENCINAS,AVENIDA,AV. JUAREZ,"25.776457, -100.304207",PARTICULAR
7631,2021,ABRIL,4/28/2021,MIERCOLES,7:37:00,SD,EN TRAMITE,PLANTA DE RADIO,COLONIA,EJIDO SAN MIGUEL,BRECHA,CAMINO A LA PEDRERAS,"25.784633, -100.273676",SD
7615,2021,ABRIL,4/28/2021,MIERCOLES,13:50:00,ATROPELLO,EN TRAMITE,PLANTA DE RADIO,COLONIA,GLORIA MENDIOLA,CARRETERA,LIBRAMIENTO NOROESTE,"25.794154, -100.308726",SD
7209,2021,ABRIL,4/28/2021,MIERCOLES,17:50:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,JARDINES DEL CANADA,AVENIDA,AV. BENITO JUAREZ,"25.833088, -100.309079",PARTICULAR
7099,2021,ABRIL,4/28/2021,MIERCOLES,17:50:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,QUINTO CENTENARIO,AVENIDA,RAUL SALINAS,"25.786516, -100.292516",PARTICULAR
7047,2021,ABRIL,4/28/2021,MIERCOLES,18:20:00,LATERAL CON HUIDA,EN TRAMITE,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,CARRETERA A MONCLOVA,"25.791748, -100.281356",SD
7003,2021,ABRIL,4/29/2021,JUEVES,13:15:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,MONTE HOREB,CALLE,MONTE DE LOS OLIVOS,"25.833809, -100.295538",PARTICULAR
6858,2021,ABRIL,4/29/2021,JUEVES,14:50:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,RESIDENCIA SAN MIGUEL,CALLE,TORDO,"25.849022, -100.293165",SD
7049,2021,MAYO,5/1/2021,SABADO,5:10:00,VOLCADURA,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,MONCLOVA,"25.833194, -100.308896",PARTICULARES
7164,2021,MAYO,5/1/2021,SABADO,14:20:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDA LOS AYALA,AVENIDA,RAUL SALINAS,"25.792601, -100.331507",PARTICULARES
7181,2021,MAYO,5/1/2021,SABADO,14:45:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LOS ALTOS,CARRETERA,CARRETERA COLOMBIA,"25.793399917700558, -100.29300096577295",PARTICULARES
7165,2021,MAYO,5/1/2021,SABADO,16:50:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,HACIENDA LA CAÑADA,CARRETERA,CARRETERA LAREDO,"25.785819, -100.283697",PARTICULARES
7612,2021,MAYO,5/2/2021,DOMINGO,1:50:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,PUERTA DEL SOL,AVENIDA,RAUL SALINAS,"25.804261649003536, -100.34093576977777",PARTICULARES
7650,2021,MAYO,5/2/2021,DOMINGO,3:44:00,CAIDA DE BACHE,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,SENDERO DIVISORIO,"25.767679, -100.293295",PARTICULARES
7200,2021,MAYO,5/1/2021,SABADO,21:31:00,REVERSA,EN TRAMITE,PLANTA DE RADIO,COLONIA,LA MONCLOVITA,AVENIDA,CAMINO A LA PEDRERAS,"25.817301, -100.395628",PARTICULARES
7176,2021,MAYO,5/2/2021,DOMINGO,10:30:00,ESTRELLAMIENTO,FINIQUITADO,PLANTA DE RADIO,COLONIA,MIRASUR I,CALLE,CIRCUITO RIO SHUCHIATE,"25.795138, -100.340755",PARTICULARES
7987,2021,JULIO,7/1/2021,JUEVES,19:30:00,REVERSA,EN TRAMITE,,COLONIA,,,CALLE SIN NOMBRE,,PARTICULARES
7150,2021,MAYO,5/2/2021,DOMINGO,14:35:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,SAN MIGUEL RESIDENCIAL,CALLE,SAN AGUSTIN,"25.846139475920914, -100.37167165576379",PARTICULARES
7854,2021,JULIO,7/2/2021,VIERNES,23:22:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,,LAS PALOMAS,,PARTICULARES
7121,2021,MAYO,5/3/2021,LUNES,8:50:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL ESCOBEDO,AVENIDA,AV. LAS TORRES,"25.807197378422906, -100.34948456687692",PARTICULARES
8306,2021,JULIO,7/2/2021,VIERNES,21:00:00,CRUCERO,EN TRAMITE,,COLONIA,,,COLOMBIA,,PARTICULARES
7666,2021,MAYO,5/3/2021,MARTES,17:00:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,COLOMBIA,"25.772465, -100.29259",PARTICULARES
8106,2021,JULIO,7/3/2021,SABADO,10:07:00,ALCANCE CON HUIDA,EN TRAMITE,,COLONIA,,,SENDERO,,PARTICULARES
7186,2021,MAYO,5/3/2021,MARTES,17:17:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,AGROPECUARIA LAZARO CARDENAS,CARRETERA,MONCLOVA,"25.825104, -100.300301",PARTICULARES
8280,2021,JULIO,7/4/2021,DOMINGO,0:20:00,SALIDA DE SUPERFICIE DE RODAMIENTO,FINIQUITADO,,COLONIA,,,CALLE NUEVA,,PARTICULARES
7182,2021,MAYO,5/4/2021,MIERCOLES,11:19:00,ATROPELLO,FINIQUITADO,PLANTA DE RADIO,COLONIA,VALLE DEL CANADA,CALLE,JOSE LOPEZ PORTILLO,"25.768835838889093, -100.2911770415795",SIN DAÑOS
8308,2021,JULIO,7/4/2021,DOMINGO,1:01:00,ALCANCE CON HUIDA,EN TRAMITE,,COLONIA,,,JOSE SILVESTRE ARANBERRI,,PARTICULARES
7646,2021,MAYO,5/4/2021,JUEVES,22:15:00,DIVERSO,EN TRAMITE,PLANTA DE RADIO,COLONIA,AVIANA,CARRETERA,JUAREZ,"25.797932, -100.312297",PARTICULARES
8271,2021,JULIO,7/4/2021,DOMINGO,11:00:00,SALIDA DE CAMINO,EN TRAMITE,,COLONIA,,,CALLE NUEVA,,MUNICIPALES
7697,2021,MAYO,5/6/2021,VIERNES,12:35:00,DIVERSO,FINIQUITADO,PLANTA DE RADIO,COLONIA,NIÑOS HEROES,AVENIDA,COLOMBIA,"25.806449, -100.293979",PARTICULARES
8068,2021,JULIO,7/4/2021,DOMINGO,18:10:00,DIVERSO,EN TRAMITE,,COLONIA,,,CARRETERA LAREDO,,MUNICIPALES
7175,2021,MAYO,5/6/2021,SABADO,19:00:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,LOS ELIZONDO,AVENIDA,JUAREZ,"25.79263003536698, -100.3072934068095",PARTICULARES
6317,2021,JULIO,7/4/2021,DOMINGO,22:20:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,,COLOMBIA,,PARTICULARES
7726,2021,MAYO,5/6/2021,SABADO,20:00:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,PROVILEON,AVENIDA,ACUEDUCTO,"25.78815827998115, -100.33356869668118",PARTICULARES
7843,2021,JULIO,7/5/2021,LUNES,2:11:00,LATERAL CON ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,RAUL SALINAS,,MUNICIPALES
7700,2021,MAYO,5/7/2021,SABADO,11:25:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANDES CABALLERO,CARRETERA,MONCLOVA,"25.8488, -100.321212",PARTICULARES
7988,2021,JULIO,7/5/2021,LUNES,6:40:00,LATERAL,FINIQUITADO,,COLONIA,,,PASEO DE LA AMISTAD,,PARTICULARES
7179,2021,MAYO,5/7/2021,SABADO,11:37:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,GIRASOLES,CARRETERA,RAUL CABALLERO,"25.790622, -100.322905",PARTICULARES
7820,2021,JULIO,7/5/2021,LUNES,12:35:00,LATERAL,FINIQUITADO,,COLONIA,,,MARGARITAS,,PARTICULARES
7662,2021,MAYO,5/7/2021,SABADO,11:50:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,VIDA,CALLE,AGUALEGUAS,"25.80044104278276, -100.39226195373783",PARTICULARES
8108,2021,JULIO,7/5/2021,LUNES,14:40:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,,MANUEL BARRAGAN,,MUNICIPALES
7720,2021,MAYO,5/7/2021,SABADO,14:55:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE ESCOBEDO,CALLE,RAUL SALINAS,"25.786462737109783, -100.32088220965863",PARTICULARES
8257,2021,JULIO,7/5/2021,LUNES,16:43:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,ALABASTRO,,MUNICIPALES
7723,2021,MAYO,5/7/2021,DOMINGO,18:40:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LAS ENCINAS,AVENIDA,JUAREZ,"25.795155, -100.309533",PARTICULARES
7397,2021,JULIO,7/5/2021,LUNES,18:45:00,ATROPELLO,FINIQUITADO,,COLONIA,,,LA UNIDAD,,PARTICULARES
7100,2021,MAYO,5/8/2021,DOMINGO,2:06:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE INDUSTIRAL,AVENIDA,LAS TORRES,"25.80717806129403, -100.3495167538992",PARTICULARES
8259,2021,JULIO,7/6/2021,MARTES,1:30:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,LAS TORRES,,MUNICIPALES
7686,2021,MAYO,5/8/2021,DOMINGO,5:07:00,ESTRELLAMIENTO Y SALIDA DE CAMINO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PRADERA DE SAN FRANCISCO,CALLE,SAN BENITO DE ANIANE,"25.81949379715661, -100.41761238259295",MUNICIPALES
8275,2021,JULIO,7/6/2021,MARTES,10:30:00,LATERAL,EN TRAMITE,,COLONIA,,,LAS TORRES,,PARTICULARES
7681,2021,MAYO,5/8/2021,DOMINGO,11:22:00,ALCANCE,FINIQUITADO,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,LAS TORRES,"25.776413, -100.30416",PARTICULARES
8089,2021,JULIO,7/7/2021,MIERCOLES,16:15:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,AV MORELOS,,PARTICULARES
7619,2021,MAYO,5/8/2021,LUNES,21:40:00,REVERSA,EN TRAMITE,PLANTA DE RADIO,COLONIA,SANTA MARTHA,CARRETERA,SANTA LUCIA,"25.80203814746087, -100.38658210893237",PARTICULARES
7353,2021,JULIO,7/7/2021,MIERCOLES,17:50:00,LATERAL,FINIQUITADO,,COLONIA,,,CARRETERA LAREDO,,PARTICULARES
7687,2021,MAYO,5/9/2021,LUNES,1:45:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,AVENIDA,CARPINTERO,"25.8330708461352, -100.36938623231273",PARTICULARES
8126,2021,JULIO,7/7/2021,MIERCOLES,19:00:00,ALCANCE,FINIQUITADO,,COLONIA,,,AV. CAMINO A LAS PRADERAS,,PARTICULARES
7688,2021,MAYO,5/9/2021,MARTES,1:45:00,REVERSA,EN TRAMITE,PLANTA DE RADIO,COLONIA,VILLAS DE SAN FRANCISCO,AVENIDA,CARPINTERO,"25.8330708461352, -100.36938623231273",PARTICULARES
8302,2021,JULIO,7/8/2021,JUEVES,12:12:00,LATERAL Y ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,CARRETERA A LAREDO,,PARTICULARES Y MUNICIPIO
7122,2021,MAYO,5/9/2021,MARTES,5:42:00,CHOQUE DIVERSO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LOS ALTOS,CARRETERA,COLOMBIA,"25.801381, -100.293674",PARTICULARES
8027,2021,JULIO,7/8/2021,JUEVES,16:30:00,CRUCERO,EN TRAMITE,,COLONIA,,,CARRETERA A COLOMBIA,,PARTICULARES
7667,2021,MAYO,5/9/2021,MIERCOLES,17:22:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,AVENIDA,SIN NOMBRE,"25.776993, -100.303837",PARTICULARES
7855,2021,JULIO,7/8/2021,JUEVES,23:24:00,CRUCERO,EN TRAMITE,,COLONIA,,,AVENIDA DE LAS AGUILAS,,PARTICULARES
7613,2021,MAYO,5/9/2021,MIERCOLES,19:35:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,FOMERREY 9,AVENIDA,PROF. ADAN VILLARREAL,"25.780721, -100.329145",MUNICIPALES
8151,2021,JULIO,7/9/2021,VIERNES,8:24:00,DIVERSO (INCENDIO DE VEHICULO),EN TRAMITE,,COLONIA,,,AV. ACUEDUCTO,,PARTICULARES
7621,2021,MAYO,5/9/2021,JUEVES,23:35:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,LOS VERGELES,AVENIDA,BOUQUET,"25.799560995066457, -100.40498972863341",PARTICULARES
7399,2021,JULIO,7/9/2021,VIERNES,11:53:00,CAIDA EN BACHE,EN TRAMITE,,COLONIA,,,MANUEL L BARRAGAN,,PARTICULARES
7746,2021,MAYO,5/10/2021,VIERNES,12:03:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PRIV. CAMINON REAL,CALLE,SANTA ENGRACIA,"25.808402794966995, -100.38937911407795",PARTICULARES
8121,2021,JULIO,7/9/2021,VIERNES,22:32:00,FRONTAL,EN TRAMITE,,COLONIA,,,CONSTITUCION,,PARTICULARES
7747,2021,MAYO,5/10/2021,VIERNES,17:47:00,DERRAPAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PASO CUCHARAS,CALLE,LIBRAMIENTO KM 26,"25.81757799024701, -100.3474528694383",CODE
8111,2021,JULIO,7/10/2021,SABADO,10:40:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,LAREDP,,MUNICIPALES
7728,2021,MAYO,5/10/2021,VIERNES,21:15:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,PRIVADAS DE ANAHUAC,CARRETERA,SENDERO DIVISORIO,"25.770307042104605, -100.27397776205567",CODE
8029,2021,JULIO,7/10/2021,SABADO,15:40:00,ESTRELLAMIENTO Y LATERAL,EN TRAMITE,,COLONIA,,,MONCLOVA,,PARTICULARES
7673,2021,MAYO,5/11/2021,VIERNES,9:58:00,ALCANCE,EN TRAMITE,PLANTA DE RADIO,COLONIA,ANAHUAC LA PERGOLA,CARRETERA,CONCORDIA,"25.785897, -100.283965",PARTICULARES
7990,2021,JULIO,7/10/2021,SABADO,20:45:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,MONTES BERMESES,,PARTICULARES
6891,2021,MAYO,5/11/2021,VIERNES,10:42:00,ESTRELLAMIENTO,EN TRAMITE,PLANTA DE RADIO,COLONIA,DESARROLLO URBANO EL CANADA,CARRETERA,LAREDO,"25.776514, -100.288228",MUNICIPALES
7845,2021,JULIO,7/11/2021,DOMINGO,2:35:00,CRUCERO,EN TRAMITE,,COLONIA,,,RAUL CABALLERO,,PARTICULARES
6970,2021,MAYO,5/11/2021,VIERNES,12:50:00,CRUCERO,EN TRAMITE,PLANTA DE RADIO,COLONIA,RESIDENCIAL SAN MIGUEL,AVENIDA,SAN IGNACIO,"25.835860025975883, -100.37231503993101",PARTICULARES
7846,2021,JULIO,7/11/2021,DOMINGO,5:45:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,,ABASOLO,,PARTICULARES
7674,2021,MAYO,5/11/2021,VIERNES,13:53:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,EX HACIENDA EL CANDA,CARRETERA,JOSE LOPEZ PORTILLO,"25.785394, -100.283828",PARTICULARES
8075,2021,JULIO,7/11/2021,DOMINGO,9:28:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,16 DE SEPTIEMBRE,,PARTICULARES
7675,2021,MAYO,5/11/2021,VIERNES,18:55:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,ANDRES CABALLERO,CARRETERA,MONCLOVA,"25.8488, -100.321212",PARTICULARES
8115,2021,JULIO,7/11/2021,DOMINGO,11:00:00,CRUCERO,EN TRAMITE,,COLONIA,,,ACUEDUCTO,,PARTICULARES
7683,2021,MAYO,5/12/2021,SABADO,13:00:00,CAIDA EN ALCANTARILLA,EN TRAMITE,PLANTA DE RADIO,COLONIA,PROVILEON,CALLE,ACUEDUCTO,"25.78815827998115, -100.33356869668118",MUNICIPALES
8146,2021,JULIO,7/11/2021,DOMINGO,13:55:00,CRUCERO,FINIQUITADO,,COLONIA,,,AV. LAS TORRES,,PARTICULARES
7668,2021,MAYO,5/12/2021,SABADO,15:39:00,LATERAL,FINIQUITADO,PLANTA DE RADIO,COLONIA,ANAHUAC LA PERGOLA,CARRETERA,CONCORDIA,"25.785137, -100.277601",PARTICULARES
8101,2021,JULIO,7/11/2021,DOMINGO,20:27:00,DE CRUCERO,FINIQUITADO,,COLONIA,,,AV. AGUALEGUAS,,PARTICULARES
6850,2021,MAYO,5/12/2021,SABADO,17:08:00,LATERAL,EN TRAMITE,PLANTA DE RADIO,COLONIA,LAS ENCINAS,CALLE,BENITO JUAREZ,"25.794139, -100.308694",PARTICULARES
8285,2021,JULIO,7/12/2021,LUNES,7:06:00,ESTRELLAMIENTO,EN TRAMITE,,COLONIA,,,AV. DEL SAUCE,,PARTICULARES
7706,2021,MAYO,5/12/2021,SABADO,18:12:00,CRUCERO,FINIQUITADO,PLANTA DE RADIO,COLONIA,PARQUE INDUSTRIAL,AVENIDA,RAUL SALINAS,"25.80632447515894, -100.34219515263912",PARTICULARES
8030,2021,JULIO,7/12/2021,LUNES,13:32:00,ESTRELLAMIENTO,FINIQUITADO,,COLONIA,,,LIBRAMIENTO NOROESTE,,PARTICULARES
